0.00000	0.21446
0.00210	0.23944
0.00228	0.26442
0.00241	0.28939
0.00319	0.31437
0.00410	0.33935
0.00458	0.36432
0.00486	0.38930
0.00549	0.41428
0.00623	0.43925
0.00698	0.46423
0.00746	0.52025
0.00798	0.60000
0.00887	0.67976
0.00977	0.75952
0.01066	0.83927
0.01233	0.91903
0.01407	0.99879
0.01581	1.09370
0.01755	1.23560
0.01888	1.37750
0.02012	1.51940
0.02135	1.66130
0.02294	1.74190
0.02522	1.77400
0.02836	1.80620
0.03265	1.83830
0.03811	1.87050
0.04384	1.90260
0.04793	1.93470
0.04962	1.96690
0.05028	1.99900
0.05040	2.03120
0.05098	2.06330
0.05185	2.09540
0.05273	2.12760
0.05300	2.15970
0.05327	2.19190
0.05354	2.22400
0.05416	2.25610
0.05503	2.28830
0.05590	2.32040
0.05664	2.37300
0.05714	2.49460
0.05799	2.61610
0.05959	2.73770
0.06120	2.85930
0.06298	2.98080
0.06494	3.10240
0.06726	3.22390
0.07028	3.34550
0.07277	3.46710
0.07524	3.53500
0.07834	3.57560
0.08295	3.61610
0.08846	3.65660
0.09324	3.69720
0.09526	3.73770
0.09567	3.77830
0.09574	3.81880
0.09580	3.85930
0.09625	3.89990
0.09704	3.94040
0.09784	3.98100
0.09864	4.02150
0.09944	4.06200
0.10023	4.10260
0.10103	4.14310
0.10183	4.18370
0.10262	4.22420
0.10342	4.26470
0.10422	4.30530
0.10544	4.34580
0.10709	4.38640
0.10874	4.42690
0.11040	4.49330
0.11205	4.57540
0.11370	4.65750
0.11536	4.73960
0.11701	4.82170
0.11866	4.90380
0.12032	4.98590
0.12274	5.06800
0.12757	5.15020
0.13240	5.22120
0.13790	5.28280
0.14279	5.34450
0.14510	5.40610
0.14573	5.46780
0.14635	5.52940
0.14698	5.59110
0.14761	5.65270
0.14824	5.71440
0.14887	5.77600
0.14950	5.83770
0.15012	5.89930
0.15075	5.96100
0.15138	6.02260
0.15201	6.08430
0.15264	6.14590
0.15327	6.20760
0.15389	6.26920
0.15452	6.33090
0.15596	6.39150
0.15769	6.44460
0.15942	6.49760
0.16115	6.55060
0.16288	6.60370
0.16461	6.65670
0.16633	6.70970
0.17077	6.76280
0.17584	6.81580
0.18092	6.86890
0.18599	6.92190
0.19107	6.97490
0.19216	7.02800
0.19294	7.08100
0.19372	7.13410
0.19450	7.18710
0.19528	7.24010
0.19606	7.29320
0.19684	7.34620
0.19761	7.39930
0.19839	7.45230
0.19917	7.50530
0.19995	7.55840
0.20073	7.61140
0.20151	7.66440
0.20229	7.71750
0.20307	7.77050
0.20385	7.82360
0.20463	7.87660
0.20541	7.93750
0.20619	8.00940
0.20697	8.08140
0.20955	8.15330
0.21254	8.22530
0.21553	8.29730
0.21852	8.36920
0.22151	8.44120
0.22450	8.51320
0.22749	8.58510
0.23048	8.65710
0.23347	8.72900
0.23646	8.81800
0.23871	8.90710
0.23972	8.99620
0.24073	9.08540
0.24174	9.17450
0.24274	9.26360
0.24375	9.35270
0.24476	9.44180
0.24577	9.53100
0.24677	9.62010
0.24778	9.70920
0.24879	9.79830
0.24980	9.88750
0.25080	9.97660
0.25181	10.06600
0.25282	10.15500
0.25382	10.24400
0.25483	10.33300
0.25584	10.42200
0.25685	10.51100
0.25785	10.60000
0.25886	10.69000
0.26171	10.74200
0.26591	10.72400
0.27012	10.70500
0.27432	10.68700
0.27853	10.66900
0.28273	10.65000
0.28532	10.63200
0.28642	10.61400
0.28753	10.59500
0.28863	10.58500
0.28974	10.69100
0.29084	10.79600
0.29195	10.90100
0.29305	11.00700
0.29416	11.11200
0.29526	11.21700
0.29637	11.32300
0.29747	11.42800
0.29858	11.53300
0.29968	11.63900
0.30079	11.74400
0.30189	11.84900
0.30300	11.95500
0.30410	12.06000
0.30521	12.16500
0.30631	12.27100
0.30742	12.37600
0.30852	12.48100
0.30963	12.58700
0.31073	12.69200
0.31184	12.77700
0.31389	12.80700
0.31781	12.83700
0.32173	12.86700
0.32566	12.89700
0.32958	12.92800
0.33351	12.95800
0.33651	12.98800
0.33801	13.01800
0.33951	13.04800
0.34101	13.07800
0.34251	13.10800
0.34401	13.13900
0.34551	13.16900
0.34701	13.19900
0.34851	13.22900
0.35001	13.25900
0.35151	13.28900
0.35301	13.31900
0.35451	13.34900
0.35601	13.39300
0.35751	13.45200
0.35901	13.51200
0.36051	13.57100
0.36201	13.63100
0.36351	13.69000
0.36501	13.74900
0.36651	13.80900
0.36801	13.86800
0.36951	13.92800
0.37101	13.98700
0.37246	14.04700
0.37389	14.10600
0.37532	14.16600
0.37675	14.22500
0.37819	14.28400
0.37962	14.34400
0.38105	14.40300
0.38248	14.46300
0.38392	14.52200
0.38535	14.58200
0.38678	14.64100
0.38821	14.70000
0.38965	14.76000
0.39108	14.81900
0.39251	14.87900
0.39394	14.93800
0.39538	14.99800
0.39681	15.05700
0.39824	15.11600
0.39967	15.17600
0.40111	15.23400
0.40254	15.29000
0.40397	15.34500
0.40540	15.40000
0.40684	15.45500
0.40827	15.51000
0.40970	15.56600
0.41113	15.62100
0.41256	15.67600
0.41399	15.73100
0.41541	15.78700
0.41684	15.84200
0.41827	15.89700
0.41970	15.95200
0.42112	16.00700
0.42255	16.06300
0.42398	16.11800
0.42541	16.17300
0.42683	16.22800
0.42826	16.28300
0.42969	16.33900
0.43112	16.39400
0.43254	16.44900
0.43397	16.50400
0.43540	16.55900
0.43682	16.61500
0.43825	16.67000
0.43968	16.72500
0.44111	16.87000
0.44253	17.02700
0.44396	17.18500
0.44539	17.34200
0.44682	17.50000
0.44824	17.65500
0.44967	17.71800
0.45110	17.78100
0.45448	17.84400
0.46052	17.90700
0.46656	17.97000
0.47260	18.03200
0.47660	18.09500
0.47779	18.15800
0.47898	18.22100
0.48017	18.28400
0.48136	18.34700
0.48256	18.41000
0.48375	18.47300
0.48494	18.53600
0.48613	18.59900
0.48732	18.66200
0.48851	18.72500
0.48971	18.78800
0.49090	18.85000
0.49209	18.91300
0.49328	18.97600
0.49447	19.03900
0.49566	19.10200
0.49686	19.16500
0.49805	19.21700
0.49924	19.26900
0.50043	19.32100
0.50162	19.37300
0.50281	19.42500
0.50401	19.47800
0.50520	19.53000
0.50669	19.58200
0.50878	19.63400
0.51088	19.68600
0.51298	19.73800
0.51507	19.79000
0.51717	19.84200
0.51926	19.89400
0.52136	19.94600
0.52345	19.99900
0.52555	20.05100
0.52764	20.10300
0.52974	20.15500
0.53187	20.20700
0.53406	20.25900
0.53626	20.31100
0.53846	20.36300
0.54066	20.41500
0.54286	20.46700
0.54506	20.51900
0.54725	20.57200
0.54945	20.62400
0.55165	20.68300
0.55385	20.74300
0.55605	20.80300
0.55825	20.86200
0.56044	20.92200
0.56264	20.98200
0.56484	21.04100
0.56704	21.10100
0.56924	21.16100
0.57144	21.22000
0.57363	21.28000
0.57583	21.34000
0.57803	21.39900
0.58023	21.45900
0.58243	21.51900
0.58463	21.61300
0.58682	21.70900
0.58843	21.80500
0.58831	21.90100
0.58819	21.99700
0.58808	22.09300
0.58796	22.18900
0.58784	22.28500
0.58773	22.38100
0.58761	22.47700
0.58749	22.57300
0.58738	22.66900
0.58726	22.76500
0.58843	22.86100
0.59039	22.95700
0.59235	23.05300
0.59432	23.14900
0.59628	23.24500
0.59824	23.34100
0.60021	23.43700
0.60217	23.53300
0.60414	23.62300
0.60643	23.64900
0.61064	23.67500
0.61485	23.70200
0.61906	23.72800
0.62327	23.75400
0.62630	23.78000
0.62725	23.80600
0.62820	23.83200
0.62915	23.85800
0.63010	23.88500
0.63105	23.91100
0.63200	23.93700
0.63295	23.96300
0.63390	23.98900
0.63485	24.01500
0.63580	24.04200
0.63675	24.06800
0.63770	24.14900
0.63865	24.26600
0.63960	24.38300
0.64055	24.49900
0.64150	24.61600
0.64245	24.73300
0.64340	24.85000
0.64435	24.96600
0.64530	25.08300
0.64625	25.19000
0.64932	25.23500
0.65266	25.28000
0.65601	25.32500
0.65935	25.37000
0.66270	25.41500
0.66604	25.46000
0.66939	25.50600
0.67059	25.55100
0.67170	25.59600
0.67280	25.64100
0.67390	25.68600
0.67501	25.73100
0.67611	25.77600
0.67721	25.82100
0.67832	25.86600
